term_str,PC0,PC1,PC2,PC3,PC4
fabulous,-0.0004890274090357248,-0.0006571853948439293,0.001430123397264397,-0.0016113351555893734,-0.002701288384798939
loud,0.002193910122357528,-0.0011687113634143965,-0.0020852963600397427,-0.005131463651206174,0.009521682118151815
return,-0.0030397991044968787,-0.002053335429316539,0.0005914704124294533,0.0012054373467324207,-0.0007802772833137504
office,-0.00016064914097986625,0.0008465716467618969,-0.0008756759870872893,0.001102170681768557,-0.0007342117134143223
wow,0.0013463831296891436,-0.0022060891249379377,0.0020408012466409096,-0.0021272138640808656,0.0003030665913374108
aware,-0.0012295016345417146,0.0006267778727642847,0.0027706107899641464,0.0016169536227718826,-0.002057212565391324
past,-0.0004063043456010599,-0.0016548997936974977,-0.0004233099363962813,0.001718168452250515,-6.754673445849141e-05
become,-0.001484865788344224,-0.0009278111976232234,0.0022011819353459127,0.00016091614273128324,-0.0012817235965653735
seemed,-0.0018560619699401566,-0.00047450814001110417,0.0014768004898648153,-0.001702470639449742,-0.0012868158245764431
interpret,-0.0026542035191814903,-0.0028012902985683676,0.0016740924775692316,0.0019106738975739306,0.0006379433157315894
putting,0.0012440749194551595,-0.0021086043470734004,0.0024484929626384633,0.0005954612647043863,-0.0015427038133014699
vague,-0.001748285621578216,-0.0020548355756390474,0.0020396737160618427,0.0011807208857279627,0.00043598166861699814
description,0.004985921976854382,-0.004125023569775342,0.0005745334067640273,-0.00023837352484754504,-0.0015485434707937825
loved,-0.0026224030247714624,-0.0013342179814139449,0.0009111176574046333,0.0004169972474655411,-0.0022162174242683825
transition,-0.0014359138012708626,-0.002423699951783458,0.0018590824490328471,-0.0015234267691234219,-0.0048768758364762625
pretending,0.0017563016514231717,-0.002936924690810873,0.002344523092256001,-0.0005137546886446319,-6.177850565635795e-05
smart,0.0026586841093734527,-0.0021678460448204895,0.0012692208942321757,-0.00021532020114731855,0.0020431859232346227
world,-0.00044735528981499267,-0.0020137964679456774,0.0023107173925771525,-7.852953878523837e-05,-0.0012803582143020096
jumping,-0.0045632006797098595,-0.0013237681919083275,-8.10816075093179e-06,0.0015787543901108869,-0.0001797587437401829
pencil,-0.012816732618115535,-0.0023618241546873495,-0.0015868634820343707,0.010778560210562642,0.00900243031656302
york,0.004762524467303367,-0.0052522462342835235,0.0015227827511514807,0.0006137596791461558,-0.0011960931791857867
shared,-0.0007235051570982331,-0.0033601952628377813,0.00281554769905456,-0.0010054941743620083,-0.002820159286220661
wants,-0.002198152740637027,-0.0032531609779491975,0.0012314792542971293,0.0013823793490358937,0.0011842116207738207
respect,-0.0029283068717100924,-0.0011115845535130523,0.002164901482647384,0.003376197099978449,-0.001731249415059146
file,-0.002430995611078189,0.0031226825312532795,-0.0014658480265438633,-0.0031004122153084276,0.002773682579330123
choice,-0.0021941815717240114,-0.0023256180704391725,0.0030239288420633656,0.0012980763565401694,-0.0021284202738754234
jasmine's,0.003323156484115193,-0.005639073270973983,0.0005329809142372886,-3.468607392069281e-05,-0.0019582446377894667
acknowledge,-0.001343730013588493,-0.0006167790475482339,0.001279470337320894,9.328577013896468e-06,-0.002064279322892415
thanks,0.0021637930921361037,0.0030431606746598914,0.0012447751980406672,0.001050212059503656,-0.0014800854984939676
escalate,-0.0027836148308796305,-0.0010846337852703422,0.001332807917321224,0.002190460281748256,-0.0009399732203740482
doo,-0.007761999117304123,0.003336624277803079,-0.0015439754596895034,-0.0005119856230791052,0.00656550999433274
concise,-0.0005757876243896549,-0.0010052051232469984,0.0031994784672852105,-0.0003077069049584267,-0.0015476608040922001
nails,-0.004794880873285254,0.0008995603513631599,-0.001487322312138141,-0.0004923732002722888,0.0007456946478522036
relax,0.005028698992274311,-0.0009631196105925778,-0.002516219535037969,0.0015500795703343472,0.010040759811961229
ended,0.00020240207356822003,0.003948838542577923,0.002407291183878957,0.0007993131961084568,-0.0034054301258404627
inappropriate,-0.005519542561611773,-0.001785201275873221,0.002222796602667524,0.0054053816335811,0.0009115890202761185
names,0.001075466043587342,0.00011088571175098941,0.001771524805465803,0.0015706412535788996,0.0019923632932385225
er,0.001328949575135692,-0.002867023258509428,-0.0014402702510332127,0.0027389821532672375,-7.084762078064747e-06
personality,-0.0008808108307469791,-0.0008545679476319101,0.0015656392765843502,-0.0002563888350972014,-0.0021494797633769226
pound,0.0036631773221574124,0.002346475753991254,-0.0009838994562729921,-0.002467748005503329,0.012556042088883106
self,0.0005902028138716515,-0.000394660992513438,4.021126319579232e-05,-0.0038957420309078004,-0.0033354203788935185
opinions,-0.0007316062905868094,-0.000552204140335039,0.0012977179735352445,-0.0008642180048725199,-0.0018398789768239105
handle,-0.0017046798929679413,-0.0008408208192823015,0.0010276523120697607,-0.0008100318452607284,-0.0008753773699010784
easy,0.0011736617445887872,-0.001755437601462408,0.0012932986051771439,0.00015756020731331856,-0.0027653769824670348
details,0.002001407125953463,-0.002633400971966003,0.002054019688904229,0.00042606638301404307,-0.0014502729419471787
sit,-0.004167631387884381,-0.0024871246340874937,-7.929880233639898e-05,0.0014390177302766748,-0.0013845245883429486
matter,-0.00042001972919663167,-0.0014719322741610073,0.0019419607043815546,0.0007163051341575667,-0.00039506793855789766
righty,-0.0008623125781361881,0.003223734140334758,-0.000477724604081936,-0.002297920199045468,0.0009112232630195901
recognizing,-0.00020130939391802176,-0.0015960129695254763,0.0008643252521469687,5.979937125339959e-05,-0.0017122641644755987
schoolers,-0.0018216612058250495,0.000267537816377707,0.000493447583887741,0.00011934289231809882,-0.00015577118827635655
harder,-0.0008083456729688798,0.002092911594346032,-0.00044729036569591385,-0.0020882460333181813,0.00044761493592883166
missing,0.0008076401770256802,-0.0022084608523821577,0.0010728127918520033,-0.0015249079055418087,-0.00030416179510607224
apply,-0.0006322053551941867,0.0009909613434288943,-0.0009734392842244446,-0.00285103676123845,-0.0009565225214496272
ridiculous,-0.0027749361760366965,-0.0018917430379569021,0.000372826723984419,2.30535619970144e-05,-0.004241897446528676
left,-0.0010340382121364013,-0.0006142687556951714,0.0002819584239814498,-0.0029396841845510725,-0.0007480960688816673
trouble,0.00043984666601203803,-0.00012392818739400126,0.002058492631397701,-0.00064844559014022,-0.0007770760912379764
control,-0.001531496231584704,-0.0001817655281805787,0.001047432700580262,-0.0007057256589741885,-0.0010989757267918286
visual,0.0024712381174040406,-0.004337121960766915,0.0008367234192656034,-0.001545441032163212,-0.0036523510541524545
hint,0.0025158675173532724,-0.0036019730654141486,8.349551760715587e-05,-0.003545201149222192,0.005092235489898151
creating,-0.0012185582992884532,-0.001845293277558096,-0.0005534748403478832,0.0006123440985673907,-0.0026794489180763316
thinkers,0.002618355187489136,-0.0034151896651468516,0.001934899431863616,-0.0007952035155960712,-0.0011659600069428302
morning,-0.0015126492772859423,0.0009901468169032212,0.000620204593841036,-0.002698872312303658,-0.0020312745277587647
screen,-0.0007272164984516849,0.0007099729235875098,0.0002801352446771395,-0.0021044756687506206,-0.002690458560266982
relationship,-0.0003266825970881207,-0.0006652901516088033,0.0024912937863207497,-0.0005636190936447025,-0.0020308644834918918
mr,-0.0019821575288937053,0.0008397070387208611,5.265464012166251e-05,-0.00044495158519309344,0.00020653940445125165
establish,-0.003459813501631751,4.395847869368221e-05,0.0006988723847584152,-0.00033531271299469637,-0.002232033161115884
asks,0.004491884480915727,-0.004369046828539375,-0.0006027639704404942,0.0011963172846923063,-0.0009540253349071882
spent,-0.0009512072512263234,-0.0022594094559066614,0.0013947460307863256,0.00042774637737809563,-0.0014713156074035898
secretive,0.0009377016082521319,-0.0017040874001162058,0.0011874500667880634,-0.002444274015444848,3.040388973099055e-05
malicious,-0.003010286809957003,-0.0017730483598647623,0.0009063730908568313,0.0008164117508732936,-0.0011206583788157132
half,0.0019700134583973093,-0.0008652731435866133,0.003163857240182115,-0.0007324572476632063,0.0003635203190720487
act,-0.0025388569756348515,-0.0019398100679078147,0.0010701916893294588,0.0014363866871149455,-0.0023157336361226085
consider,0.0029596387413033183,-0.003076671245477238,0.0022641416717402996,0.00138185334954036,0.00021192375280257208
probed,0.0029815088362835037,-0.004594285018803263,0.0031540998262693624,-0.004118208653829399,-0.0024472968859308316
google,0.0017917785714220468,-0.0025617200819118284,0.002207084137208397,-0.0010621180167960085,-0.0015715508467783344
apologize,-0.000855365493918642,0.002074391439125434,-9.801644472977268e-05,-0.003964204578587927,-0.002452957411095405
god,0.00020561308433991341,0.0010653157273918037,-0.0004931460961413252,-0.002387742586294383,0.003274463076282279
author,0.004683705664130887,-0.0026791556302983564,0.0028147862671171423,0.0012147724598931262,0.00233627143928159
clues,0.0026389005711914665,-0.0016118858532709183,0.0004408321507163456,-0.002282955512813162,0.0034416540410937405
connecting,0.0026771684114006893,-0.004227864188077381,-0.0009029469225520382,2.3855605139837455e-05,-0.0037984655607709475
swinging,-0.01229949803711356,-0.0019537504744876416,-0.0013792692692238216,0.011929295020325624,0.007588304989882728
tweak,0.00343472607207911,-0.005265812356661238,0.003012797303229343,-0.0022742936194000227,-0.0035335726326383124
position,0.002015527608555489,-0.0031172145025101664,0.001796650576331285,-0.001595038532836098,-0.0007419315142867167
related,0.0025166946857894316,-0.0021000769395688452,0.0023660404414108426,-0.0007408857329145252,-0.0012066293861992521
zoom,-0.0019845210272243707,0.0008782495014111316,0.00033107562484341205,-0.0016730175545618792,0.000770783926371585
stressed,5.024079209930059e-05,0.0030259130883299123,-0.00010374509026590549,-0.0002553851378364412,0.0017838029247265572
science,0.0012106749784883554,-0.0015311159891107078,0.002195689984656101,-0.0018828091579984549,-0.0021795030573098853
wrote,0.0014665336733863045,-0.002025317033515209,-0.000511870130083994,-0.0004929233749232264,0.0004284312551376417
front,-0.0015092825072461882,0.00035536507604828156,0.0016962664710955609,0.0006424024495037603,-0.0006194893611863567
worth,-0.00042812183394171424,-0.0016619065853867188,0.0016712490068647799,-0.0009763371130957779,-0.0017820491135121682
taught,-0.0010710719471375542,-0.0005602678875200523,0.0002129438363318974,-0.0011903266943782318,-0.0006597901831139879
fake,-0.00019784512616615653,-0.0008766963743744044,0.0003580966843030995,-0.0005565050974071073,-0.0006290819908132918
original,0.0026945270692709518,-0.0039911099824930865,0.0005032208455831486,-0.0019038898190419937,-0.0006402769679416494
mom's,-0.0014826318929911666,-0.0008133645118903659,0.0010476889702648767,0.001625102618106659,-0.0022557665465153575
taken,-0.0016279946465809693,0.0011816187934362162,-4.458702482718979e-05,-0.0010284077408644965,0.0008001731816324828
struggles,0.0021575227195454027,-0.004272987585149501,0.0007321417192044893,-0.0013710563662872933,-0.00268552911867731
hello,-0.004178660928272705,0.0025398300834827783,-0.0022281112780728096,-0.0007821345200344215,0.0027639334743948503
versus,1.0834685173748032e-05,-0.0017777963950210698,0.0017388354320968852,-0.001359967371144537,-0.0016045047187611616
restart,-0.002212785903305659,0.0009657142906385541,-0.0025534690632200447,-0.0027828791718700007,-0.0011636853736547643
reframe,0.0009536593667839996,-0.0015587007593281415,0.0031552387665206784,0.0009834411731388867,-0.00032492767017517656
elements,0.00035399621191786393,-0.002506492991379495,0.0017690087781904575,-0.00017287775001747225,-0.0016468345533217498
detail,0.0010544388754780785,-0.001252789345198629,0.0008072886711538076,-0.000929019850245546,-0.002542830279349374
buttons,0.0028723679184033298,-0.003337593254876387,0.0006346164843752793,1.6266500286280505e-05,-2.050555115301627e-05
anybody,-0.00035272636628108585,-0.00041152213716390875,0.0009308531261684026,-0.0006640104236245681,0.0002975544310495831
applaud,-0.0013279779545021665,-0.0013438384388362507,0.000635647267289668,-0.0010955629801756791,-0.0017579349860388006
promise,-0.003811669273663863,-0.0016293240348335607,-9.208885495946942e-05,0.0024334194618544657,-9.584662030642758e-05
skin,-0.0024570961776107267,0.00024331940772344407,-0.0009153748934338764,0.00013245416051662124,0.002558404046073451
purposes,0.0006403859131296567,-0.0010990596101520058,0.0012779570592647554,-0.00014480280886591847,-0.002030099795609624
stronger,0.0012843964055321002,-0.002037823212134053,0.0019187015500481597,-0.00225732445613884,-0.0025446778809657313
dig,0.002603417951389406,-0.002931100311706439,0.0011754953065466025,-0.0011914973315086514,-0.0011376872982534277
wondering,-0.0003402455733239238,-0.00016230943268901124,0.0007472957043705585,0.00017518661652116268,0.002720901109815234
uncomfortable,0.0009034653133494683,-0.0028109703506498285,0.0019250543972629867,-0.0025366451817910337,-0.0023903659682495367
directing,0.0018413658472225714,-0.0028468945409806067,-0.0002446423536222461,-0.00036829162260037883,-0.0014247725825244305
clarified,0.0026046663751306334,-0.0020774071710339503,0.0028006845319740936,-0.0015032142102952655,0.00025973926835449123
completing,-0.0010757352552507636,0.005497820848433612,-0.0010372132700945506,-0.0037342048818483076,-0.005821754282497593
redirected,-7.071114532229757e-05,-0.0009501620207938542,-2.1017834959340196e-05,-0.0009915497988977505,0.0017324244282064618
books,-0.0033149605883142667,0.0007765442988876311,-0.0008496369365149925,-0.0012824868118085796,0.0017659572711033649
bounce,-0.0021026099925819225,0.0004712553359735678,0.0023486166748756558,0.0015308649785684646,-0.0016696061537415916
tripped,0.0025468561049055275,0.0021236678526710437,0.002573239357172019,0.0015570983992137248,-0.0009916405243650074
patient,-0.0014396636786291282,-0.000610335468900291,0.0013743177323014201,0.0005081969904830838,-0.0008461340563745833
crazy,-0.0015880575423925373,0.0015185824823952942,0.000920628776364784,-0.001439361489551171,0.0005545774680344405
lunchtime,-0.00320745183051959,-0.00125043560358673,0.0007158252747826273,0.0016643883402000666,0.0005485063699506726
deep,-0.0004243210069355129,0.00111922691625988,-0.0017869637755465258,-0.002322171227247162,-0.001232087478931224
meaning,0.0006442162725452274,0.0018203268833615037,0.0008480263472886323,-0.00034801908019297593,0.001467229881715907
goodness,0.0001842032823308087,0.0010827293893940816,0.0010129396844401647,-0.0018859520020604312,-0.0006675707998726704
remove,-0.0018960897328056088,0.0007276418091709671,-0.0004921071394444526,-0.0020911218376993904,0.0009526315277394651
airplane,-0.004118409155523734,0.00333456971772801,-0.002497178534277407,0.0004470342889058971,0.002554347407433549
form,-0.00046480868075261637,-0.0019752156312867965,0.0010552740602630048,-0.00025401495934498187,-5.632980094602157e-05
hardest,-0.0012914318338101572,2.486293615678494e-05,0.0013596033514865064,-0.00026899027305474454,-0.0014649261423897615
phones,-0.006368151690520723,0.0005691563166169639,-0.0009552178425126678,0.0029665969365542705,0.0046754024595403515
including,-0.0013849237342815975,-0.0015893709861721493,0.0013656890529102912,0.0005391684001455379,-0.00042547935641845354
reasons,0.00020652762748088845,-0.001369772264476596,0.0008504187760470971,-0.00102047169366333,-0.0010713317806222567
luck,-0.0005266295513266203,0.0018311061191605958,0.00036488611148611947,-0.006041112428777778,-0.003571906173755999
smiling,0.003290696924094396,-0.00021074739035326857,0.001940456591904786,0.0005206840881401475,0.00486422344048979
volume,-0.00327173996465734,-0.0012693820929470358,0.0008923207899727598,0.001387343292792271,-0.00012824621718214726
agreed,0.0007535423176577481,-0.0009051319601572528,0.0009512286175822089,-0.0003706446175601341,-0.0010945420534578087
describing,0.0013579895701614326,-0.0020175487443643302,0.0008659932512820591,-0.000598666877917197,0.00020106107126347176
confident,-0.00045132591785087,-0.0012361694147530278,0.0011759891274039232,-0.0015057391706402295,-0.002382310265038632
recommend,-0.0021092671313155597,-0.0010345543926348379,-0.00035029018978756984,0.0005981546643354563,0.0037373122284788123
accountable,0.0003177915688411027,-0.0015090996747313113,0.0003393393196058044,-0.00012804034699789694,-0.0009242404458777083
assertive,-0.0012218053485388881,0.0018311857044747872,0.0004490536941015107,0.00017793699417180135,0.0010021309274160805
closer,0.0015190513972621097,-0.0007358337443902612,-0.001819732309311602,-4.9163577425161454e-05,-0.0006447339459087866
hitting,-0.00477655321695072,-0.0013297451461214212,8.154798172732268e-05,0.0035082407220806363,0.0032718262826599625
neighbors,-0.005013576206207667,0.0005944954324837452,-0.00014790601166967838,0.0022696604311149707,0.001973994042777332
multiple,0.001073898933286053,-0.002304974824586257,0.00034019880916070675,-0.0009972425398897704,-0.002173155412452731
inside,-0.003773998136407017,0.0003447162748384414,0.0007720563130154136,0.0021641355759374607,0.00025993645301475115
pop,-0.0011068783231493345,0.004955322793995957,-0.003009638636315587,-0.010751838271212788,-0.007216813204115923
consistent,0.0004517165521075033,-0.0026261528998174446,0.001638448749350056,3.6834424415868396e-05,-0.001700669211918519
agency,0.0010035585905409595,-0.0021122441963431454,0.001603196853159786,-0.00017973310830474867,-0.00036345497569710344
explaining,0.0015800777243638142,-0.0033787797137154003,0.0019421953003085407,-0.0016662368342184187,-0.0033558590949315605
kristyn,-0.0052209258992504835,0.00019794631836396042,-0.0005590066407323859,0.003419255752992501,4.2813831078605035e-05
polish,-0.0022012015856338976,0.0006188287468443813,6.86156919990627e-05,-0.001154266057349978,-0.00024916698258052296
virtual,-0.0009046730348498464,0.0011171309721663986,0.0006390869949822612,-0.002034626978726513,-0.0007587895462599864
opinion,-0.000606374258867765,0.00021482452269295957,0.001660224683892658,-0.0009150732566137657,0.00027677352883723324
natural,3.1636173690698475e-05,-0.0022880389882969318,0.0013939109763890305,-0.00023064244991984485,-0.0020692145291438583
describe,0.001499048902505409,-0.0021517964463052676,0.0019274969511789697,0.00023745067403725778,-0.0009201299638091385
social,0.0005562784022519367,-0.0016003363996380249,0.001629565099942302,-0.002016520174982725,-0.0027147403908704937
food,-0.003799229528833375,-0.0005092987210172954,-0.0005361341938632665,0.0005832587713756514,-9.664053574924358e-05
moments,-0.0018072547451946522,-0.00167031455653562,0.0018655003288447364,0.001958936738073583,-0.0011696529190659665
beating,0.004648850086186118,-0.00020391316190888982,-0.002604577610467082,-0.0013528709224794465,0.0126907509283944
identifying,-0.0005473070158461945,-0.004062832481962865,0.001749968652396053,0.0018478969160794785,-0.0023312564299211753
forget,0.0016333935794542696,-0.003751347884033229,0.0012375125058415514,0.00030651259968173834,-0.003518551985803233
inferences,0.002108944658918436,-0.0034371302920294987,0.0029003291971830465,-0.0014119353033549904,-0.00034030729542698884
subtle,-0.0010493266807496725,-0.0021931366258965664,0.0017962197919276829,-0.00011074083437647175,-0.00019368948592708731
ears,-0.0030915718863585616,-0.0018170554937891024,0.0010466797508435113,0.0014722685554094223,-0.0012076830066986854
instinct,-0.001033853759287851,-7.901817554806276e-05,0.0015009794158876186,0.0008776139034098778,-0.0008627779851349254
airplanes,-0.004823536192473643,0.0016214115802734349,-0.0004435244256018436,0.0028210485619059996,0.004257151461715986
main,0.0017835967148471124,0.00028148869865325524,0.0002814067784021591,0.0008565814966749847,0.0007682963153956415
narration,-0.0023102203688709876,-0.0017251561030162152,0.002090277014810604,0.0013882025233040063,-0.00042090789037933237
texting,-0.0016918979353411445,6.176100596347931e-05,0.0004178215149023811,-0.00027114249546804624,0.002172351384748669
areas,8.103348029010036e-05,-0.000986380376003428,0.0003010938376403186,-0.0004010196681168452,-0.0015602992874310425
entire,-0.0021647721940613006,-0.0008889462297803818,0.0006683605480719833,0.00033306985455123985,-0.0002763713451773874
solid,-0.0009972475645545983,-0.0013873370756636721,-0.0008215925222653646,-0.002211942442453778,-0.0013913610388699043
closed,-0.0025048985983106412,-0.0019746699169945524,0.0015169150475765772,0.0018182124351877704,-0.0005195903344084946
expand,0.0013604084107049302,-0.002700873460132227,0.0026211509173554555,-0.000796600790670891,-0.0023292397621814333
luke,-0.0031006354763564534,-0.0008293557701139504,0.0003920189234443913,0.0009379175070803554,0.0013716729857681704
star,-0.002788379441674384,-0.0019685867736477245,0.0010996232188080946,0.0012897839369917263,-0.0009839400922882846
cutting,-0.003618948497879166,-0.000666831762809608,-0.0002801443614220638,0.0008406675582144387,0.00044586742262601504
walk,0.0006373329524980611,-0.0012667517496612823,-0.0003707178175355709,0.00019521049104535322,-0.00041645294818831296
ideal,0.0009674206777583256,-0.002122775165039923,0.0016656872560712934,-0.001798517345626144,-0.0017973566620276523
other's,0.0009700559723970443,-0.001333065161470038,0.0018330784058994555,-0.00020416017105706995,-0.0016722583023974186
understands,-0.0015220253633303857,-0.0016360881194290447,0.0010554890261239628,0.001788534733048874,0.00022747393849821058
freezing,-0.0007530148139486128,0.0028704792430387415,-0.00022897430632026154,-0.0016422046998182736,0.0023077984190442154
fair,-0.00027630519321929914,-0.0006310531191610772,0.0017959235477261284,0.0009132626905475463,8.47958455936607e-05
light,0.003089064140417785,-0.001621383982736248,-0.007261075324031878,0.006250821424775986,-0.003986858068429929
ability,-0.0007738658369651827,-0.0018743904474580245,0.0009123095078565377,-0.0008086207952659938,-0.0009657235918489235
today's,5.625519824720282e-05,-0.002005541220159224,0.0013420072149926084,0.0007129194150765283,-0.0016369493606215415
symbol,-0.001989655622370537,-0.00093415328186193,0.001327033395679347,0.001560424802427116,-0.0005342755193036941
cases,-0.0007917562774385253,-0.0012007272581649152,0.00020673977068941135,-8.799283012290453e-05,-0.0009621311418757792
bat,0.0023216884385354455,-0.0012674867366108057,0.001655948347366306,-0.0014118299188851941,0.0005060038336495397
stops,-0.0029652085241901613,-0.0012953814342518753,5.807511544281136e-05,0.0020691754290554152,-1.282701262504652e-05
interacting,-0.00016170331088243266,0.0012641167165543938,0.0012618220938415954,-0.0016582251401026811,-0.0022461994973801847
faces,-0.006227813977419655,-0.00131372982167301,-0.00029281596281016247,0.004073084791316658,0.002184753811079068
press,0.0014474653317270278,-0.002307481743414285,-0.00015272071822582773,-0.001937790354883191,-0.0011920937567929842
ava's,0.00018824846500885677,-0.003059013920183064,0.0010263035830400322,0.0012472792144596662,-0.00042043244030933537
snack,-0.0024847807158627595,0.00044293396752660794,-0.0005460161095498302,-0.00037908670118444725,0.0003870597326483173
implement,-0.0005553185794221724,-9.485424459216794e-06,0.0008724154010418833,-0.001599400634308809,-0.003014951462829471
man,0.0011684076994765151,0.0012594889413690407,0.0010984040228367053,6.683710242378851e-05,0.0017305109170749641
stem,-0.00470126830272245,-0.0016060490532832513,-0.0008276855919411895,0.003533954704825101,0.0010145787669075868
waste,-0.0009821833393264374,-9.154658019956078e-05,0.0008195993545510789,-0.0006846385123607186,-0.000136598838396804
included,0.0014748577673653488,-0.0029625776990902255,0.00259774395631267,-0.00028204810530025785,-0.0012086948124066846
running,0.00020598692154315257,-0.001760066883139287,0.0014156689610777566,-0.0014955552965123763,-0.0008996015059175004
issue,0.0010064693316693219,0.0006311917080330044,0.0022798429702097257,0.0007577066446651792,-0.0002663088294573904
conclusions,0.001976401066641005,-0.0013282371071125184,-0.00015180462626766437,-0.0021707864631825813,0.0017418177202310969
picked,0.00019023623396998828,-0.0018389463024823995,0.000807772737998395,-0.0016624149550666031,0.0001665920818673858
fault,0.00013828402539695404,-0.0008284228947472031,0.0015644542379954008,-0.0009063675763013904,-0.0005518250765315702
decide,-0.0011960279503047033,-0.0015547067813651417,0.0008658587031961557,-0.000233943267244981,-0.0016129276578735246
foundation,-4.455517221339002e-05,-0.0007821840193203951,0.0017093040487534809,-0.0009974901730430833,-0.0010888686522322855
guessing,0.00034611601516747594,-0.000745848075984511,0.0006690202627112172,-0.004192566217882827,-0.0007113373411853457
tonight,9.858251958748877e-05,0.00589374863800911,0.0016345088330441018,-0.0014654622247175255,-0.0006909809713404123
maintain,-0.0009965019157297285,-0.0008696763740294836,0.0012421761370746093,0.0007764511876274801,-0.0012297345134775208
smaller,-0.0013760670899199588,-0.00045621346764934434,0.0004883101202341598,0.00013026290350699968,-0.0002468602569538916
interruptions,-0.0010377634323855637,0.000256745148455496,0.0010587247009316107,-0.0006821319279105485,-0.0008036313435730354
individual,0.00038152981549042375,-0.0008397844126825121,0.0010053540269511143,-0.0012144173515489106,-0.001260969490667476
